word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
PRANCE,,,0,106,106,85,,,,,,,,,,,,,,,,,,,return,12.5449130306,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SNATCH,Arm,arm,0,107,107,47,0,0,0,0,,,,,,,,,,,,,7,2.893,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SNATCH,Leg,leg,0,107,107,47,0,1,1,1,,,,,,,,,,,,,1,1.048,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SNATCH,,,0,107,107,47,,,,,,,,,,,,,,,,,,,return,1.84505285966,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
LUMBER,Arm,arm,0,108,108,79,0,0,0,0,,,,,,,,,,,,,1,4.286,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
LUMBER,Leg,leg,0,108,108,79,0,1,1,1,,,,,,,,,,,,,7,1.588,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
LUMBER,,,0,108,108,79,,,,,,,,,,,,,,,,,,,return,1.44273744176,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAMP,Arm,arm,0,109,109,101,0,0,0,0,,,,,,,,,,,,,1,2.289,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAMP,Leg,leg,0,109,109,101,0,1,1,1,,,,,,,,,,,,,7,0.448,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAMP,,,0,109,109,101,,,,,,,,,,,,,,,,,,,return,14.2557963482,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HUG,Arm,arm,0,110,110,23,0,0,0,0,,,,,,,,,,,,,7,4.472,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HUG,Leg,leg,0,110,110,23,0,1,1,1,,,,,,,,,,,,,1,1.623,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HUG,,,0,110,110,23,,,,,,,,,,,,,,,,,,,return,0.838965810031,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DASH,Arm,arm,0,111,111,65,0,0,0,0,,,,,,,,,,,,,7,3.413,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DASH,Leg,leg,0,111,111,65,0,1,1,1,,,,,,,,,,,,,1,0.968,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DASH,,,0,111,111,65,,,,,,,,,,,,,,,,,,,return,1.12391567267,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GROVEL,Arm,arm,0,112,112,68,0,0,0,0,,,,,,,,,,,,,5,10.507,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GROVEL,Leg,leg,0,112,112,68,0,1,1,1,,,,,,,,,,,,,2,2.259,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GROVEL,,,0,112,112,68,,,,,,,,,,,,,,,,,,,return,4.84705606242,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DIG,Arm,arm,0,113,113,13,0,0,0,0,,,,,,,,,,,,,7,3.313,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DIG,Leg,leg,0,113,113,13,0,1,1,1,,,,,,,,,,,,,1,0.596,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
DIG,,,0,113,113,13,,,,,,,,,,,,,,,,,,,return,0.855833409392,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEEL,Arm,arm,0,114,114,28,0,0,0,0,,,,,,,,,,,,,7,3.011,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEEL,Leg,leg,0,114,114,28,0,1,1,1,,,,,,,,,,,,,1,1.002,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEEL,,,0,114,114,28,,,,,,,,,,,,,,,,,,,return,0.855617679865,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMP,Arm,arm,0,115,115,116,0,0,0,0,,,,,,,,,,,,,1,3.33,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMP,Leg,leg,0,115,115,116,0,1,1,1,,,,,,,,,,,,,7,1.069,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMP,,,0,115,115,116,,,,,,,,,,,,,,,,,,,return,2.28121015572,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRAB,Arm,arm,0,116,116,18,0,0,0,0,,,,,,,,,,,,,7,3.028,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRAB,Leg,leg,0,116,116,18,0,1,1,1,,,,,,,,,,,,,1,0.513,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRAB,,,0,116,116,18,,,,,,,,,,,,,,,,,,,return,2.51593929071,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
ROW,Arm,arm,0,117,117,36,0,0,0,0,,,,,,,,,,,,,7,3.247,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
ROW,Leg,leg,0,117,117,36,0,1,1,1,,,,,,,,,,,,,1,1.305,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
ROW,,,0,117,117,36,,,,,,,,,,,,,,,,,,,return,0.95627288916,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
KNEEL,Arm,arm,0,118,118,76,0,0,0,0,,,,,,,,,,,,,1,3.043,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
KNEEL,Leg,leg,0,118,118,76,0,1,1,1,,,,,,,,,,,,,7,1.032,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
KNEEL,,,0,118,118,76,,,,,,,,,,,,,,,,,,,return,2.38194557215,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRUB,Arm,arm,0,119,119,41,0,0,0,0,,,,,,,,,,,,,7,3.028,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRUB,Leg,leg,0,119,119,41,0,1,1,1,,,,,,,,,,,,,1,0.649,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRUB,,,0,119,119,41,,,,,,,,,,,,,,,,,,,return,1.29174573786,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POKE,Arm,arm,0,120,120,31,0,0,0,0,,,,,,,,,,,,,7,3.851,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POKE,Leg,leg,0,120,120,31,0,1,1,1,,,,,,,,,,,,,1,0.499,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POKE,,,0,120,120,31,,,,,,,,,,,,,,,,,,,return,0.989942104676,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRAY,Arm,arm,0,121,121,106,0,0,0,0,,,,,,,,,,,,,1,3.313,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRAY,Leg,leg,0,121,121,106,0,1,1,1,,,,,,,,,,,,,7,1.505,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRAY,,,0,121,121,106,,,,,,,,,,,,,,,,,,,return,3.79058826597,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CUT,Arm,arm,0,122,122,12,0,0,0,0,,,,,,,,,,,,,7,2.996,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CUT,Leg,leg,0,122,122,12,0,1,1,1,,,,,,,,,,,,,1,1.003,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CUT,,,0,122,122,12,,,,,,,,,,,,,,,,,,,return,5.61954793996,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POLISH,Arm,arm,0,123,123,32,0,0,0,0,,,,,,,,,,,,,7,2.692,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POLISH,Leg,leg,0,123,123,32,0,1,1,1,,,,,,,,,,,,,1,1.554,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
POLISH,,,0,123,123,32,,,,,,,,,,,,,,,,,,,return,8.93927450871,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BOUNCE,Arm,arm,0,124,124,60,0,0,0,0,,,,,,,,,,,,,3,8.611,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BOUNCE,Leg,leg,0,124,124,60,0,1,1,1,,,,,,,,,,,,,7,2.057,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BOUNCE,,,0,124,124,60,,,,,,,,,,,,,,,,,,,return,1.49307314614,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TUG,Arm,arm,0,125,125,54,0,0,0,0,,,,,,,,,,,,,4,5.981,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TUG,Leg,leg,0,125,125,54,0,1,1,1,,,,,,,,,,,,,4,0.447,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TUG,,,0,125,125,54,,,,,,,,,,,,,,,,,,,return,1.17440467936,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CYCLE,Arm,arm,0,126,126,63,0,0,0,0,,,,,,,,,,,,,1,2.106,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CYCLE,Leg,leg,0,126,126,63,0,1,1,1,,,,,,,,,,,,,7,0.633,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CYCLE,,,0,126,126,63,,,,,,,,,,,,,,,,,,,return,0.889333518244,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SIGN,Arm,arm,0,127,127,44,0,0,0,0,,,,,,,,,,,,,7,2.39,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SIGN,Leg,leg,0,127,127,44,0,1,1,1,,,,,,,,,,,,,1,0.615,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SIGN,,,0,127,127,44,,,,,,,,,,,,,,,,,,,return,2.1806458215,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.5723612545,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
